Schedule name,Environment name,Schedule run date,Animal ID,End Summary - Trials Completed (1),Correct touch latency mean,End Summary - % Correct (1),End Summary - Left ITI Touches (1),End Summary - Right ITI Touches (1),trial_percent_correct,trial,correct_touch_latency,session_index,task,correct,x_stim,y,session_key,y_prev,correct_prev,r_prev,bias,prev_choice,wsls,correct_touch_latency_z
A_Mouse LD 1 Reversal 9,Chamber 5 [Env. 21],2025-10-15 14:38:00,23,30,0.0,83.333,0,19,100.0,8,,16,LD-reversal,1,1,1,23|2025-10-15 14:38:00|LD-reversal,0.0,0.0,-1.0,1.0,-1.0,1.0,
A_Mouse LD 1 Reversal 9,Chamber 5 [Env. 21],2025-10-15 14:38:00,23,30,0.0,83.333,0,19,100.0,9,,16,LD-reversal,1,1,1,23|2025-10-15 14:38:00|LD-reversal,1.0,1.0,1.0,1.0,1.0,1.0,
A_Mouse LD 1 Reversal 9,Chamber 5 [Env. 21],2025-10-15 14:38:00,23,30,0.0,83.333,0,19,0.0,10,,16,LD-reversal,0,1,0,23|2025-10-15 14:38:00|LD-reversal,1.0,1.0,1.0,1.0,1.0,1.0,
A_Mouse LD 1 Reversal 9,Chamber 5 [Env. 21],2025-10-15 14:38:00,23,30,0.0,83.333,0,19,100.0,11,,16,LD-reversal,1,1,1,23|2025-10-15 14:38:00|LD-reversal,0.0,0.0,-1.0,1.0,-1.0,1.0,
A_Mouse LD 1 Reversal 9,Chamber 5 [Env. 21],2025-10-15 14:38:00,23,30,0.0,83.333,0,19,100.0,12,,16,LD-reversal,1,1,1,23|2025-10-15 14:38:00|LD-reversal,1.0,1.0,1.0,1.0,1.0,1.0,
A_Mouse LD 1 Reversal 9,Chamber 5 [Env. 21],2025-10-15 14:38:00,23,30,0.0,83.333,0,19,100.0,13,,16,LD-reversal,1,1,1,23|2025-10-15 14:38:00|LD-reversal,1.0,1.0,1.0,1.0,1.0,1.0,
A_Mouse LD 1 Reversal 9,Chamber 5 [Env. 21],2025-10-15 14:38:00,23,30,0.0,83.333,0,19,100.0,14,,16,LD-reversal,1,1,1,23|2025-10-15 14:38:00|LD-reversal,1.0,1.0,1.0,1.0,1.0,1.0,
A_Mouse LD 1 Reversal 9,Chamber 5 [Env. 21],2025-10-15 14:38:00,23,30,0.0,83.333,0,19,100.0,15,,16,LD-reversal,1,1,1,23|2025-10-15 14:38:00|LD-reversal,1.0,1.0,1.0,1.0,1.0,1.0,
A_Mouse LD 1 Reversal 9,Chamber 5 [Env. 21],2025-10-15 14:38:00,23,30,0.0,83.333,0,19,100.0,16,,16,LD-reversal,1,1,1,23|2025-10-15 14:38:00|LD-reversal,1.0,1.0,1.0,1.0,1.0,1.0,
A_Mouse LD 1 Reversal 9,Chamber 5 [Env. 21],2025-10-15 14:38:00,23,30,0.0,83.333,0,19,100.0,17,,16,LD-reversal,1,1,1,23|2025-10-15 14:38:00|LD-reversal,1.0,1.0,1.0,1.0,1.0,1.0,
A_Mouse LD 1 Reversal 9,Chamber 5 [Env. 21],2025-10-15 14:38:00,23,30,0.0,83.333,0,19,0.0,18,,16,LD-reversal,0,1,0,23|2025-10-15 14:38:00|LD-reversal,1.0,1.0,1.0,1.0,1.0,1.0,
A_Mouse LD 1 Reversal 9,Chamber 5 [Env. 21],2025-10-15 14:38:00,23,30,0.0,83.333,0,19,100.0,19,,16,LD-reversal,1,1,1,23|2025-10-15 14:38:00|LD-reversal,0.0,0.0,-1.0,1.0,-1.0,1.0,
A_Mouse LD 1 Reversal 9,Chamber 5 [Env. 21],2025-10-15 14:38:00,23,30,0.0,83.333,0,19,0.0,20,,16,LD-reversal,0,1,0,23|2025-10-15 14:38:00|LD-reversal,1.0,1.0,1.0,1.0,1.0,1.0,
A_Mouse LD 1 Reversal 9,Chamber 5 [Env. 21],2025-10-15 14:38:00,23,30,0.0,83.333,0,19,100.0,21,,16,LD-reversal,1,1,1,23|2025-10-15 14:38:00|LD-reversal,0.0,0.0,-1.0,1.0,-1.0,1.0,
A_Mouse LD 1 Reversal 9,Chamber 5 [Env. 21],2025-10-15 14:38:00,23,30,0.0,83.333,0,19,100.0,22,,16,LD-reversal,1,1,1,23|2025-10-15 14:38:00|LD-reversal,1.0,1.0,1.0,1.0,1.0,1.0,
A_Mouse LD 1 Reversal 9,Chamber 5 [Env. 21],2025-10-15 14:38:00,23,30,0.0,83.333,0,19,100.0,23,,16,LD-reversal,1,1,1,23|2025-10-15 14:38:00|LD-reversal,1.0,1.0,1.0,1.0,1.0,1.0,
A_Mouse LD 1 Reversal 9,Chamber 5 [Env. 21],2025-10-15 14:38:00,23,30,0.0,83.333,0,19,100.0,24,,16,LD-reversal,1,1,1,23|2025-10-15 14:38:00|LD-reversal,1.0,1.0,1.0,1.0,1.0,1.0,
A_Mouse LD 1 Reversal 9,Chamber 5 [Env. 21],2025-10-15 14:38:00,23,30,0.0,83.333,0,19,100.0,25,,16,LD-reversal,1,1,1,23|2025-10-15 14:38:00|LD-reversal,1.0,1.0,1.0,1.0,1.0,1.0,
A_Mouse LD 1 Reversal 9,Chamber 5 [Env. 21],2025-10-15 14:38:00,23,30,0.0,83.333,0,19,100.0,26,,16,LD-reversal,1,1,1,23|2025-10-15 14:38:00|LD-reversal,1.0,1.0,1.0,1.0,1.0,1.0,
A_Mouse LD 1 Reversal 9,Chamber 5 [Env. 21],2025-10-15 14:38:00,23,30,0.0,83.333,0,19,0.0,27,,16,LD-reversal,0,1,0,23|2025-10-15 14:38:00|LD-reversal,1.0,1.0,1.0,1.0,1.0,1.0,
A_Mouse LD 1 Reversal 9,Chamber 5 [Env. 21],2025-10-15 14:38:00,23,30,0.0,83.333,0,19,100.0,28,,16,LD-reversal,1,1,1,23|2025-10-15 14:38:00|LD-reversal,0.0,0.0,-1.0,1.0,-1.0,1.0,
A_Mouse LD 1 Reversal 9,Chamber 5 [Env. 21],2025-10-15 14:38:00,23,30,0.0,83.333,0,19,100.0,29,,16,LD-reversal,1,1,1,23|2025-10-15 14:38:00|LD-reversal,1.0,1.0,1.0,1.0,1.0,1.0,
A_Mouse LD 1 Reversal 9,Chamber 5 [Env. 21],2025-10-15 14:38:00,23,30,0.0,83.333,0,19,100.0,30,,16,LD-reversal,1,1,1,23|2025-10-15 14:38:00|LD-reversal,1.0,1.0,1.0,1.0,1.0,1.0,
A_Mouse LD Initial Touch Training v2,Chamber 6 [Env. 22],2025-09-25 17:20:00,24,30,0.0,0.0,7,5,0.0,1,,1,LD,0,-1,1,24|2025-09-25 17:20:00|LD,,,,1.0,0.0,0.0,
A_Mouse LD Initial Touch Training v2,Chamber 6 [Env. 22],2025-09-25 17:20:00,24,30,0.0,0.0,7,5,100.0,2,,1,LD,1,-1,0,24|2025-09-25 17:20:00|LD,1.0,0.0,-1.0,1.0,1.0,-1.0,
A_Mouse LD Initial Touch Training v2,Chamber 6 [Env. 22],2025-09-25 17:20:00,24,30,0.0,0.0,7,5,0.0,3,,1,LD,0,-1,1,24|2025-09-25 17:20:00|LD,0.0,1.0,1.0,1.0,-1.0,-1.0,
A_Mouse LD Initial Touch Training v2,Chamber 6 [Env. 22],2025-09-25 17:20:00,24,30,0.0,0.0,7,5,100.0,4,,1,LD,1,-1,0,24|2025-09-25 17:20:00|LD,1.0,0.0,-1.0,1.0,1.0,-1.0,
A_Mouse LD Initial Touch Training v2,Chamber 6 [Env. 22],2025-09-25 17:20:00,24,30,0.0,0.0,7,5,0.0,5,,1,LD,0,-1,1,24|2025-09-25 17:20:00|LD,0.0,1.0,1.0,1.0,-1.0,-1.0,
A_Mouse LD Initial Touch Training v2,Chamber 6 [Env. 22],2025-09-25 17:20:00,24,30,0.0,0.0,7,5,0.0,6,,1,LD,0,-1,1,24|2025-09-25 17:20:00|LD,1.0,0.0,-1.0,1.0,1.0,-1.0,
A_Mouse LD Initial Touch Training v2,Chamber 6 [Env. 22],2025-09-25 17:20:00,24,30,0.0,0.0,7,5,100.0,7,,1,LD,1,-1,0,24|2025-09-25 17:20:00|LD,1.0,0.0,-1.0,1.0,1.0,-1.0,
A_Mouse LD Initial Touch Training v2,Chamber 6 [Env. 22],2025-09-25 17:20:00,24,30,0.0,0.0,7,5,100.0,8,,1,LD,1,-1,0,24|2025-09-25 17:20:00|LD,0.0,1.0,1.0,1.0,-1.0,-1.0,
A_Mouse LD Initial Touch Training v2,Chamber 6 [Env. 22],2025-09-25 17:20:00,24,30,0.0,0.0,7,5,100.0,9,,1,LD,1,-1,0,24|2025-09-25 17:20:00|LD,0.0,1.0,1.0,1.0,-1.0,-1.0,
A_Mouse LD Initial Touch Training v2,Chamber 6 [Env. 22],2025-09-25 17:20:00,24,30,0.0,0.0,7,5,0.0,10,,1,LD,0,-1,1,24|2025-09-25 17:20:00|LD,0.0,1.0,1.0,1.0,-1.0,-1.0,
A_Mouse LD Initial Touch Training v2,Chamber 6 [Env. 22],2025-09-25 17:20:00,24,30,0.0,0.0,7,5,100.0,11,,1,LD,1,-1,0,24|2025-09-25 17:20:00|LD,1.0,0.0,-1.0,1.0,1.0,-1.0,
A_Mouse LD Initial Touch Training v2,Chamber 6 [Env. 22],2025-09-25 17:20:00,24,30,0.0,0.0,7,5,100.0,12,,1,LD,1,-1,0,24|2025-09-25 17:20:00|LD,0.0,1.0,1.0,1.0,-1.0,-1.0,
A_Mouse LD Initial Touch Training v2,Chamber 6 [Env. 22],2025-09-25 17:20:00,24,30,0.0,0.0,7,5,0.0,13,,1,LD,0,-1,1,24|2025-09-25 17:20:00|LD,0.0,1.0,1.0,1.0,-1.0,-1.0,
A_Mouse LD Initial Touch Training v2,Chamber 6 [Env. 22],2025-09-25 17:20:00,24,30,0.0,0.0,7,5,0.0,14,,1,LD,0,-1,1,24|2025-09-25 17:20:00|LD,1.0,0.0,-1.0,1.0,1.0,-1.0,
A_Mouse LD Initial Touch Training v2,Chamber 6 [Env. 22],2025-09-25 17:20:00,24,30,0.0,0.0,7,5,0.0,15,,1,LD,0,-1,1,24|2025-09-25 17:20:00|LD,1.0,0.0,-1.0,1.0,1.0,-1.0,
A_Mouse LD Initial Touch Training v2,Chamber 6 [Env. 22],2025-09-25 17:20:00,24,30,0.0,0.0,7,5,100.0,16,,1,LD,1,-1,0,24|2025-09-25 17:20:00|LD,1.0,0.0,-1.0,1.0,1.0,-1.0,
A_Mouse LD Initial Touch Training v2,Chamber 6 [Env. 22],2025-09-25 17:20:00,24,30,0.0,0.0,7,5,0.0,17,,1,LD,0,-1,1,24|2025-09-25 17:20:00|LD,0.0,1.0,1.0,1.0,-1.0,-1.0,
A_Mouse LD Initial Touch Training v2,Chamber 6 [Env. 22],2025-09-25 17:20:00,24,30,0.0,0.0,7,5,100.0,18,,1,LD,1,-1,0,24|2025-09-25 17:20:00|LD,1.0,0.0,-1.0,1.0,1.0,-1.0,
A_Mouse LD Initial Touch Training v2,Chamber 6 [Env. 22],2025-09-25 17:20:00,24,30,0.0,0.0,7,5,0.0,19,,1,LD,0,-1,1,24|2025-09-25 17:20:00|LD,0.0,1.0,1.0,1.0,-1.0,-1.0,
A_Mouse LD Initial Touch Training v2,Chamber 6 [Env. 22],2025-09-25 17:20:00,24,30,0.0,0.0,7,5,0.0,20,,1,LD,0,-1,1,24|2025-09-25 17:20:00|LD,1.0,0.0,-1.0,1.0,1.0,-1.0,
A_Mouse LD Initial Touch Training v2,Chamber 6 [Env. 22],2025-09-25 17:20:00,24,30,0.0,0.0,7,5,0.0,21,,1,LD,0,-1,1,24|2025-09-25 17:20:00|LD,1.0,0.0,-1.0,1.0,1.0,-1.0,
A_Mouse LD Initial Touch Training v2,Chamber 6 [Env. 22],2025-09-25 17:20:00,24,30,0.0,0.0,7,5,0.0,22,,1,LD,0,-1,1,24|2025-09-25 17:20:00|LD,1.0,0.0,-1.0,1.0,1.0,-1.0,
A_Mouse LD Initial Touch Training v2,Chamber 6 [Env. 22],2025-09-25 17:20:00,24,30,0.0,0.0,7,5,0.0,23,,1,LD,0,-1,1,24|2025-09-25 17:20:00|LD,1.0,0.0,-1.0,1.0,1.0,-1.0,
A_Mouse LD Initial Touch Training v2,Chamber 6 [Env. 22],2025-09-25 17:20:00,24,30,0.0,0.0,7,5,0.0,24,,1,LD,0,-1,1,24|2025-09-25 17:20:00|LD,1.0,0.0,-1.0,1.0,1.0,-1.0,
A_Mouse LD Initial Touch Training v2,Chamber 6 [Env. 22],2025-09-25 17:20:00,24,30,0.0,0.0,7,5,0.0,25,,1,LD,0,-1,1,24|2025-09-25 17:20:00|LD,1.0,0.0,-1.0,1.0,1.0,-1.0,
A_Mouse LD Initial Touch Training v2,Chamber 6 [Env. 22],2025-09-25 17:20:00,24,30,0.0,0.0,7,5,100.0,26,,1,LD,1,-1,0,24|2025-09-25 17:20:00|LD,1.0,0.0,-1.0,1.0,1.0,-1.0,
A_Mouse LD Initial Touch Training v2,Chamber 6 [Env. 22],2025-09-25 17:20:00,24,30,0.0,0.0,7,5,0.0,27,,1,LD,0,-1,1,24|2025-09-25 17:20:00|LD,0.0,1.0,1.0,1.0,-1.0,-1.0,
A_Mouse LD Initial Touch Training v2,Chamber 6 [Env. 22],2025-09-25 17:20:00,24,30,0.0,0.0,7,5,0.0,28,,1,LD,0,-1,1,24|2025-09-25 17:20:00|LD,1.0,0.0,-1.0,1.0,1.0,-1.0,
A_Mouse LD Initial Touch Training v2,Chamber 6 [Env. 22],2025-09-25 17:20:00,24,30,0.0,0.0,7,5,0.0,29,,1,LD,0,-1,1,24|2025-09-25 17:20:00|LD,1.0,0.0,-1.0,1.0,1.0,-1.0,
A_Mouse LD Initial Touch Training v2,Chamber 6 [Env. 22],2025-09-25 17:20:00,24,30,0.0,0.0,7,5,100.0,30,,1,LD,1,-1,0,24|2025-09-25 17:20:00|LD,1.0,0.0,-1.0,1.0,1.0,-1.0,
A_Mouse LD Must Touch Training v2,Chamber 6 [Env. 22],2025-09-26 16:16:00,24,17,0.0,0.0,11,9,100.0,1,,2,LD,1,-1,0,24|2025-09-26 16:16:00|LD,,,,1.0,0.0,0.0,
A_Mouse LD Must Touch Training v2,Chamber 6 [Env. 22],2025-09-26 16:16:00,24,17,0.0,0.0,11,9,100.0,2,,2,LD,1,-1,0,24|2025-09-26 16:16:00|LD,0.0,1.0,1.0,1.0,-1.0,-1.0,
A_Mouse LD Must Touch Training v2,Chamber 6 [Env. 22],2025-09-26 16:16:00,24,17,0.0,0.0,11,9,100.0,3,,2,LD,1,-1,0,24|2025-09-26 16:16:00|LD,0.0,1.0,1.0,1.0,-1.0,-1.0,
A_Mouse LD Must Touch Training v2,Chamber 6 [Env. 22],2025-09-26 16:16:00,24,17,0.0,0.0,11,9,100.0,4,,2,LD,1,-1,0,24|2025-09-26 16:16:00|LD,0.0,1.0,1.0,1.0,-1.0,-1.0,
A_Mouse LD Must Touch Training v2,Chamber 6 [Env. 22],2025-09-26 16:16:00,24,17,0.0,0.0,11,9,100.0,5,,2,LD,1,-1,0,24|2025-09-26 16:16:00|LD,0.0,1.0,1.0,1.0,-1.0,-1.0,
A_Mouse LD Must Touch Training v2,Chamber 6 [Env. 22],2025-09-26 16:16:00,24,17,0.0,0.0,11,9,100.0,6,,2,LD,1,-1,0,24|2025-09-26 16:16:00|LD,0.0,1.0,1.0,1.0,-1.0,-1.0,
A_Mouse LD Must Touch Training v2,Chamber 6 [Env. 22],2025-09-26 16:16:00,24,17,0.0,0.0,11,9,100.0,7,,2,LD,1,-1,0,24|2025-09-26 16:16:00|LD,0.0,1.0,1.0,1.0,-1.0,-1.0,
A_Mouse LD Must Touch Training v2,Chamber 6 [Env. 22],2025-09-26 16:16:00,24,17,0.0,0.0,11,9,100.0,8,,2,LD,1,-1,0,24|2025-09-26 16:16:00|LD,0.0,1.0,1.0,1.0,-1.0,-1.0,
A_Mouse LD Must Touch Training v2,Chamber 6 [Env. 22],2025-09-26 16:16:00,24,17,0.0,0.0,11,9,100.0,9,,2,LD,1,-1,0,24|2025-09-26 16:16:00|LD,0.0,1.0,1.0,1.0,-1.0,-1.0,
A_Mouse LD Must Touch Training v2,Chamber 6 [Env. 22],2025-09-26 16:16:00,24,17,0.0,0.0,11,9,100.0,10,,2,LD,1,-1,0,24|2025-09-26 16:16:00|LD,0.0,1.0,1.0,1.0,-1.0,-1.0,
A_Mouse LD Must Touch Training v2,Chamber 6 [Env. 22],2025-09-26 16:16:00,24,17,0.0,0.0,11,9,100.0,11,,2,LD,1,-1,0,24|2025-09-26 16:16:00|LD,0.0,1.0,1.0,1.0,-1.0,-1.0,
A_Mouse LD Must Touch Training v2,Chamber 6 [Env. 22],2025-09-26 16:16:00,24,17,0.0,0.0,11,9,100.0,12,,2,LD,1,-1,0,24|2025-09-26 16:16:00|LD,0.0,1.0,1.0,1.0,-1.0,-1.0,
A_Mouse LD Must Touch Training v2,Chamber 6 [Env. 22],2025-09-26 16:16:00,24,17,0.0,0.0,11,9,100.0,13,,2,LD,1,-1,0,24|2025-09-26 16:16:00|LD,0.0,1.0,1.0,1.0,-1.0,-1.0,
A_Mouse LD Must Touch Training v2,Chamber 6 [Env. 22],2025-09-26 16:16:00,24,17,0.0,0.0,11,9,100.0,14,,2,LD,1,-1,0,24|2025-09-26 16:16:00|LD,0.0,1.0,1.0,1.0,-1.0,-1.0,
A_Mouse LD Must Touch Training v2,Chamber 6 [Env. 22],2025-09-26 16:16:00,24,17,0.0,0.0,11,9,100.0,15,,2,LD,1,-1,0,24|2025-09-26 16:16:00|LD,0.0,1.0,1.0,1.0,-1.0,-1.0,
A_Mouse LD Must Touch Training v2,Chamber 6 [Env. 22],2025-09-26 16:16:00,24,17,0.0,0.0,11,9,100.0,16,,2,LD,1,-1,0,24|2025-09-26 16:16:00|LD,0.0,1.0,1.0,1.0,-1.0,-1.0,
A_Mouse LD Must Touch Training v2,Chamber 6 [Env. 22],2025-09-26 16:16:00,24,17,0.0,0.0,11,9,100.0,17,,2,LD,1,-1,0,24|2025-09-26 16:16:00|LD,0.0,1.0,1.0,1.0,-1.0,-1.0,
A_Mouse LD Must Touch Training v2,Chamber 6 [Env. 22],2025-09-27 17:54:00,24,30,0.0,0.0,38,23,100.0,1,,3,LD,1,-1,0,24|2025-09-27 17:54:00|LD,,,,1.0,0.0,0.0,
A_Mouse LD Must Touch Training v2,Chamber 6 [Env. 22],2025-09-27 17:54:00,24,30,0.0,0.0,38,23,100.0,2,,3,LD,1,-1,0,24|2025-09-27 17:54:00|LD,0.0,1.0,1.0,1.0,-1.0,-1.0,
A_Mouse LD Must Touch Training v2,Chamber 6 [Env. 22],2025-09-27 17:54:00,24,30,0.0,0.0,38,23,100.0,3,,3,LD,1,-1,0,24|2025-09-27 17:54:00|LD,0.0,1.0,1.0,1.0,-1.0,-1.0,
A_Mouse LD Must Touch Training v2,Chamber 6 [Env. 22],2025-09-27 17:54:00,24,30,0.0,0.0,38,23,100.0,4,,3,LD,1,-1,0,24|2025-09-27 17:54:00|LD,0.0,1.0,1.0,1.0,-1.0,-1.0,
A_Mouse LD Must Touch Training v2,Chamber 6 [Env. 22],2025-09-27 17:54:00,24,30,0.0,0.0,38,23,100.0,5,,3,LD,1,-1,0,24|2025-09-27 17:54:00|LD,0.0,1.0,1.0,1.0,-1.0,-1.0,
A_Mouse LD Must Touch Training v2,Chamber 6 [Env. 22],2025-09-27 17:54:00,24,30,0.0,0.0,38,23,100.0,6,,3,LD,1,-1,0,24|2025-09-27 17:54:00|LD,0.0,1.0,1.0,1.0,-1.0,-1.0,
A_Mouse LD Must Touch Training v2,Chamber 6 [Env. 22],2025-09-27 17:54:00,24,30,0.0,0.0,38,23,100.0,7,,3,LD,1,-1,0,24|2025-09-27 17:54:00|LD,0.0,1.0,1.0,1.0,-1.0,-1.0,
A_Mouse LD Must Touch Training v2,Chamber 6 [Env. 22],2025-09-27 17:54:00,24,30,0.0,0.0,38,23,100.0,8,,3,LD,1,-1,0,24|2025-09-27 17:54:00|LD,0.0,1.0,1.0,1.0,-1.0,-1.0,
A_Mouse LD Must Touch Training v2,Chamber 6 [Env. 22],2025-09-27 17:54:00,24,30,0.0,0.0,38,23,100.0,9,,3,LD,1,-1,0,24|2025-09-27 17:54:00|LD,0.0,1.0,1.0,1.0,-1.0,-1.0,
A_Mouse LD Must Touch Training v2,Chamber 6 [Env. 22],2025-09-27 17:54:00,24,30,0.0,0.0,38,23,100.0,10,,3,LD,1,-1,0,24|2025-09-27 17:54:00|LD,0.0,1.0,1.0,1.0,-1.0,-1.0,
A_Mouse LD Must Touch Training v2,Chamber 6 [Env. 22],2025-09-27 17:54:00,24,30,0.0,0.0,38,23,100.0,11,,3,LD,1,-1,0,24|2025-09-27 17:54:00|LD,0.0,1.0,1.0,1.0,-1.0,-1.0,
A_Mouse LD Must Touch Training v2,Chamber 6 [Env. 22],2025-09-27 17:54:00,24,30,0.0,0.0,38,23,100.0,12,,3,LD,1,-1,0,24|2025-09-27 17:54:00|LD,0.0,1.0,1.0,1.0,-1.0,-1.0,
A_Mouse LD Must Touch Training v2,Chamber 6 [Env. 22],2025-09-27 17:54:00,24,30,0.0,0.0,38,23,100.0,13,,3,LD,1,-1,0,24|2025-09-27 17:54:00|LD,0.0,1.0,1.0,1.0,-1.0,-1.0,
A_Mouse LD Must Touch Training v2,Chamber 6 [Env. 22],2025-09-27 17:54:00,24,30,0.0,0.0,38,23,100.0,14,,3,LD,1,-1,0,24|2025-09-27 17:54:00|LD,0.0,1.0,1.0,1.0,-1.0,-1.0,
A_Mouse LD Must Touch Training v2,Chamber 6 [Env. 22],2025-09-27 17:54:00,24,30,0.0,0.0,38,23,100.0,15,,3,LD,1,-1,0,24|2025-09-27 17:54:00|LD,0.0,1.0,1.0,1.0,-1.0,-1.0,
A_Mouse LD Must Touch Training v2,Chamber 6 [Env. 22],2025-09-27 17:54:00,24,30,0.0,0.0,38,23,100.0,16,,3,LD,1,-1,0,24|2025-09-27 17:54:00|LD,0.0,1.0,1.0,1.0,-1.0,-1.0,
A_Mouse LD Must Touch Training v2,Chamber 6 [Env. 22],2025-09-27 17:54:00,24,30,0.0,0.0,38,23,100.0,17,,3,LD,1,-1,0,24|2025-09-27 17:54:00|LD,0.0,1.0,1.0,1.0,-1.0,-1.0,
A_Mouse LD Must Touch Training v2,Chamber 6 [Env. 22],2025-09-27 17:54:00,24,30,0.0,0.0,38,23,100.0,18,,3,LD,1,-1,0,24|2025-09-27 17:54:00|LD,0.0,1.0,1.0,1.0,-1.0,-1.0,
A_Mouse LD Must Touch Training v2,Chamber 6 [Env. 22],2025-09-27 17:54:00,24,30,0.0,0.0,38,23,100.0,19,,3,LD,1,-1,0,24|2025-09-27 17:54:00|LD,0.0,1.0,1.0,1.0,-1.0,-1.0,
A_Mouse LD Must Touch Training v2,Chamber 6 [Env. 22],2025-09-27 17:54:00,24,30,0.0,0.0,38,23,100.0,20,,3,LD,1,-1,0,24|2025-09-27 17:54:00|LD,0.0,1.0,1.0,1.0,-1.0,-1.0,
A_Mouse LD Must Touch Training v2,Chamber 6 [Env. 22],2025-09-27 17:54:00,24,30,0.0,0.0,38,23,100.0,21,,3,LD,1,-1,0,24|2025-09-27 17:54:00|LD,0.0,1.0,1.0,1.0,-1.0,-1.0,
A_Mouse LD Must Touch Training v2,Chamber 6 [Env. 22],2025-09-27 17:54:00,24,30,0.0,0.0,38,23,100.0,22,,3,LD,1,-1,0,24|2025-09-27 17:54:00|LD,0.0,1.0,1.0,1.0,-1.0,-1.0,
A_Mouse LD Must Touch Training v2,Chamber 6 [Env. 22],2025-09-27 17:54:00,24,30,0.0,0.0,38,23,100.0,23,,3,LD,1,-1,0,24|2025-09-27 17:54:00|LD,0.0,1.0,1.0,1.0,-1.0,-1.0,
A_Mouse LD Must Touch Training v2,Chamber 6 [Env. 22],2025-09-27 17:54:00,24,30,0.0,0.0,38,23,100.0,24,,3,LD,1,-1,0,24|2025-09-27 17:54:00|LD,0.0,1.0,1.0,1.0,-1.0,-1.0,
A_Mouse LD Must Touch Training v2,Chamber 6 [Env. 22],2025-09-27 17:54:00,24,30,0.0,0.0,38,23,100.0,25,,3,LD,1,-1,0,24|2025-09-27 17:54:00|LD,0.0,1.0,1.0,1.0,-1.0,-1.0,
A_Mouse LD Must Touch Training v2,Chamber 6 [Env. 22],2025-09-27 17:54:00,24,30,0.0,0.0,38,23,100.0,26,,3,LD,1,-1,0,24|2025-09-27 17:54:00|LD,0.0,1.0,1.0,1.0,-1.0,-1.0,
A_Mouse LD Must Touch Training v2,Chamber 6 [Env. 22],2025-09-27 17:54:00,24,30,0.0,0.0,38,23,100.0,27,,3,LD,1,-1,0,24|2025-09-27 17:54:00|LD,0.0,1.0,1.0,1.0,-1.0,-1.0,
A_Mouse LD Must Touch Training v2,Chamber 6 [Env. 22],2025-09-27 17:54:00,24,30,0.0,0.0,38,23,100.0,28,,3,LD,1,-1,0,24|2025-09-27 17:54:00|LD,0.0,1.0,1.0,1.0,-1.0,-1.0,
A_Mouse LD Must Touch Training v2,Chamber 6 [Env. 22],2025-09-27 17:54:00,24,30,0.0,0.0,38,23,100.0,29,,3,LD,1,-1,0,24|2025-09-27 17:54:00|LD,0.0,1.0,1.0,1.0,-1.0,-1.0,
A_Mouse LD Must Touch Training v2,Chamber 6 [Env. 22],2025-09-27 17:54:00,24,30,0.0,0.0,38,23,100.0,30,,3,LD,1,-1,0,24|2025-09-27 17:54:00|LD,0.0,1.0,1.0,1.0,-1.0,-1.0,
A_Mouse LD Punish Incorrect Training v2,Chamber 6 [Env. 22],2025-09-29 17:03:00,24,30,3.296,20.0,27,15,0.0,1,1.754,4,LD,0,-1,1,24|2025-09-29 17:03:00|LD,,,,1.0,0.0,0.0,-0.45643526691730724
A_Mouse LD Punish Incorrect Training v2,Chamber 6 [Env. 22],2025-09-29 17:03:00,24,30,3.296,20.0,27,15,0.0,2,6.172,4,LD,0,-1,1,24|2025-09-29 17:03:00|LD,1.0,0.0,-1.0,1.0,1.0,-1.0,-0.0901205451862755
A_Mouse LD Punish Incorrect Training v2,Chamber 6 [Env. 22],2025-09-29 17:03:00,24,30,3.296,20.0,27,15,0.0,3,1.566,4,LD,0,-1,1,24|2025-09-29 17:03:00|LD,1.0,0.0,-1.0,1.0,1.0,-1.0,-0.47202312741650004
A_Mouse LD Punish Incorrect Training v2,Chamber 6 [Env. 22],2025-09-29 17:03:00,24,30,3.296,20.0,27,15,100.0,4,3.908,4,LD,1,-1,0,24|2025-09-29 17:03:00|LD,1.0,0.0,-1.0,1.0,1.0,-1.0,-0.2778381843893212
A_Mouse LD Punish Incorrect Training v2,Chamber 6 [Env. 22],2025-09-29 17:03:00,24,30,3.296,20.0,27,15,100.0,5,4.207,4,LD,1,-1,0,24|2025-09-29 17:03:00|LD,0.0,1.0,1.0,1.0,-1.0,-1.0,-0.25304685306347724
A_Mouse LD Punish Incorrect Training v2,Chamber 6 [Env. 22],2025-09-29 17:03:00,24,30,3.296,20.0,27,15,0.0,6,2.171,4,LD,0,-1,1,24|2025-09-29 17:03:00|LD,0.0,1.0,1.0,1.0,-1.0,-1.0,-0.42186006570367207
A_Mouse LD Punish Incorrect Training v2,Chamber 6 [Env. 22],2025-09-29 17:03:00,24,30,3.296,20.0,27,15,0.0,7,,4,LD,0,-1,1,24|2025-09-29 17:03:00|LD,1.0,0.0,-1.0,1.0,1.0,-1.0,
A_Mouse LD Punish Incorrect Training v2,Chamber 6 [Env. 22],2025-09-29 17:03:00,24,30,3.296,20.0,27,15,100.0,8,,4,LD,1,-1,0,24|2025-09-29 17:03:00|LD,1.0,0.0,-1.0,1.0,1.0,-1.0,
